date,WS50M,T2M,PS,WS10M
22/01/2015 15:00,6.24,18.97,98.3,5.35
22/01/2015 16:00,5.93,16.15,98.3,3.4
22/01/2015 17:00,5.81,11.98,98.33,3.42
22/01/2015 18:00,5.77,10.88,98.41,3.47
22/01/2015 19:00,5.8,10.12,98.46,3.5
22/01/2015 20:00,5.9,9.45,98.49,3.55
22/01/2015 21:00,5.94,8.92,98.5,3.55
22/01/2015 22:00,5.97,8.44,98.48,3.56
22/01/2015 23:00,6.18,7.86,98.47,3.58
23/01/2015 00:00,6.68,7.16,98.49,3.6
23/01/2015 01:00,7.41,6.55,98.53,3.71
23/01/2015 02:00,7.7,6.14,98.54,3.79
23/01/2015 03:00,7.89,5.88,98.54,3.88
23/01/2015 04:00,7.94,5.58,98.54,3.92
23/01/2015 05:00,7.69,5.14,98.59,3.79
23/01/2015 06:00,7.3,4.6,98.66,3.59
23/01/2015 07:00,6.31,6.37,98.72,4.29
23/01/2015 08:00,4.19,8.71,98.78,3.9
23/01/2015 09:00,4.98,12.54,98.83,4.17
23/01/2015 10:00,6.32,16.01,98.82,5.52
23/01/2015 11:00,5.81,17.46,98.81,5.2
23/01/2015 12:00,5.54,18.05,98.75,4.99
23/01/2015 13:00,5.82,18.23,98.69,5.24
23/01/2015 14:00,6.2,18,98.64,5.53
23/01/2015 15:00,6.76,17.3,98.65,5.89
23/01/2015 16:00,7.13,15.51,98.67,4.9
23/01/2015 17:00,7.85,11.65,98.72,3.87
23/01/2015 18:00,8.26,10.4,98.8,4.05
23/01/2015 19:00,7.85,9.33,98.86,3.86
23/01/2015 20:00,7.09,8.35,98.88,3.61
23/01/2015 21:00,6.3,7.61,98.87,3.4
23/01/2015 22:00,6,7.11,98.84,3.32
23/01/2015 23:00,6.13,6.72,98.79,3.37
24/01/2015 00:00,6.26,6.33,98.75,3.41
24/01/2015 01:00,6.05,5.91,98.73,3.35
24/01/2015 02:00,5.63,5.48,98.72,3.22
24/01/2015 03:00,5,5.07,98.72,2.99
24/01/2015 04:00,4.4,4.69,98.75,2.74
24/01/2015 05:00,4.25,4.23,98.83,2.68
24/01/2015 06:00,4.63,3.65,98.89,2.83
24/01/2015 07:00,5.12,5.75,98.93,3.18
24/01/2015 08:00,4.4,8.41,98.95,4.05
24/01/2015 09:00,5.68,12.05,98.97,4.83
24/01/2015 10:00,6.42,14.78,98.96,5.7
24/01/2015 11:00,6.4,16.05,98.88,5.74
24/01/2015 12:00,6.47,16.79,98.78,5.82
24/01/2015 13:00,6.59,17.07,98.7,5.92
24/01/2015 14:00,6.74,16.88,98.67,6.03
24/01/2015 15:00,7,16.17,98.69,6.13
24/01/2015 16:00,7.12,14.45,98.75,5.04
24/01/2015 17:00,7.61,10.65,98.83,3.77
24/01/2015 18:00,8.2,9.51,98.91,4.05
24/01/2015 19:00,8.29,8.7,98.98,4.12
24/01/2015 20:00,7.83,7.78,99.02,3.9
24/01/2015 21:00,7.38,6.95,99.03,3.71
24/01/2015 22:00,7.17,6.26,99,3.64
24/01/2015 23:00,6.89,5.58,98.95,3.58
25/01/2015 00:00,6.5,4.9,98.91,3.5
25/01/2015 01:00,6.1,4.28,98.87,3.42
25/01/2015 02:00,5.69,3.71,98.83,3.3
25/01/2015 03:00,5.25,3.22,98.81,3.14
25/01/2015 04:00,4.84,2.79,98.81,2.98
25/01/2015 05:00,4.7,2.31,98.83,2.92
25/01/2015 06:00,4.85,1.76,98.87,2.97
25/01/2015 07:00,4.86,3.96,98.9,2.93
25/01/2015 08:00,3.66,6.85,98.94,3.43
25/01/2015 09:00,3.47,10.26,98.97,3.02
25/01/2015 10:00,4.66,14.1,98.95,4.11
25/01/2015 11:00,5.02,15.53,98.88,4.48
25/01/2015 12:00,5.28,16.42,98.78,4.75
25/01/2015 13:00,5.55,16.88,98.69,4.99
25/01/2015 14:00,5.8,16.88,98.63,5.19
25/01/2015 15:00,5.98,16.3,98.6,5.23
25/01/2015 16:00,5.72,14.04,98.61,3.48
25/01/2015 17:00,5.37,9.9,98.63,3.15
25/01/2015 18:00,4.98,8.94,98.68,3.04
25/01/2015 19:00,4.52,8.47,98.74,2.84
25/01/2015 20:00,3.72,8.48,98.76,2.45
25/01/2015 21:00,2.67,8.97,98.76,1.86
25/01/2015 22:00,1.76,9.37,98.76,1.28
25/01/2015 23:00,1.42,9.24,98.76,1.06
26/01/2015 00:00,1.86,8.48,98.76,1.35
26/01/2015 01:00,3.05,6.9,98.74,2.1
26/01/2015 02:00,4.76,4.83,98.73,2.99
26/01/2015 03:00,6.46,3.73,98.76,3.55
26/01/2015 04:00,7.41,3.11,98.82,3.74
26/01/2015 05:00,7.76,2.58,98.89,3.86
26/01/2015 06:00,8.03,2.18,98.96,4.01
26/01/2015 07:00,7.51,4.07,99.02,5.49
26/01/2015 08:00,5.58,6.48,99.1,5.12
26/01/2015 09:00,5.57,10.16,99.2,4.79
26/01/2015 10:00,7.18,14.05,99.23,6.34
26/01/2015 11:00,7.3,15.74,99.17,6.51
26/01/2015 12:00,7.35,16.64,99.06,6.56
26/01/2015 13:00,7.39,16.98,98.98,6.59
26/01/2015 14:00,7.37,16.73,98.96,6.54
26/01/2015 15:00,7.3,15.9,98.98,6.36
26/01/2015 16:00,7.06,13.73,99.02,4.62
26/01/2015 17:00,7.26,9.44,99.05,3.7
26/01/2015 18:00,7.34,8.19,99.11,3.81
26/01/2015 19:00,7.06,7.33,99.16,3.76
26/01/2015 20:00,6.57,6.55,99.2,3.63
26/01/2015 21:00,6.07,5.94,99.23,3.48
26/01/2015 22:00,5.66,5.48,99.24,3.34
26/01/2015 23:00,5.32,5.08,99.22,3.22
27/01/2015 00:00,5.12,4.65,99.21,3.14
27/01/2015 01:00,4.92,4.24,99.2,3.06
27/01/2015 02:00,4.81,3.82,99.18,3.02
27/01/2015 03:00,4.88,3.32,99.14,3.03
27/01/2015 04:00,5.07,2.77,99.13,3.11
27/01/2015 05:00,5.37,2.26,99.17,3.22
27/01/2015 06:00,5.69,1.85,99.21,3.32
27/01/2015 07:00,5.59,4.34,99.26,3.24
27/01/2015 08:00,3.95,7.55,99.3,3.64
27/01/2015 09:00,3.35,11.03,99.33,2.91
27/01/2015 10:00,4.15,15.03,99.3,3.67
27/01/2015 11:00,4.54,16.83,99.21,4.05
27/01/2015 12:00,4.8,17.87,99.13,4.32
27/01/2015 13:00,4.95,18.42,99.06,4.49
27/01/2015 14:00,5.08,18.44,99,4.6
27/01/2015 15:00,5.13,17.87,98.97,4.57
27/01/2015 16:00,5.25,15.44,98.97,3.14
27/01/2015 17:00,5.52,11.34,98.99,3.2
27/01/2015 18:00,5.36,10.25,99.02,3.17
27/01/2015 19:00,5.2,9.48,99.02,3.11
27/01/2015 20:00,4.98,8.82,99.02,3.02
27/01/2015 21:00,4.5,8.36,99.04,2.82
27/01/2015 22:00,4.18,7.93,99.05,2.68
27/01/2015 23:00,4.05,7.48,99.02,2.62
28/01/2015 00:00,4.02,7,98.99,2.61
28/01/2015 01:00,3.77,6.67,98.95,2.48
28/01/2015 02:00,3.41,6.46,98.91,2.29
28/01/2015 03:00,3.08,6.26,98.87,2.09
28/01/2015 04:00,2.68,6.15,98.85,1.86
28/01/2015 05:00,2.18,6.05,98.88,1.55
28/01/2015 06:00,1.93,5.7,98.95,1.39
28/01/2015 07:00,2.06,6.41,99.02,1.33
28/01/2015 08:00,2.13,8.93,99.1,1.96
28/01/2015 09:00,2.89,11.76,99.14,2.54
28/01/2015 10:00,3.66,14.69,99.11,3.34
28/01/2015 11:00,4.31,16.62,99.02,3.97
28/01/2015 12:00,5.23,18.33,98.91,4.74
28/01/2015 13:00,5.87,19.37,98.8,5.26
28/01/2015 14:00,5.92,19.65,98.72,5.21
28/01/2015 15:00,5.6,19.43,98.67,4.79
28/01/2015 16:00,4.62,16.83,98.66,2.78
28/01/2015 17:00,3.49,14.24,98.68,2.32
28/01/2015 18:00,2.39,14.47,98.7,1.69
28/01/2015 19:00,1.47,14.55,98.73,1.09
28/01/2015 20:00,0.86,14.21,98.73,0.64
28/01/2015 21:00,0.87,13.61,98.73,0.66
28/01/2015 22:00,1.29,12.97,98.71,0.97
28/01/2015 23:00,1.62,12.24,98.67,1.2
29/01/2015 00:00,1.89,11.48,98.65,1.4
29/01/2015 01:00,1.93,10.99,98.62,1.46
29/01/2015 02:00,1.69,10.82,98.57,1.32
29/01/2015 03:00,1.4,10.58,98.54,1.13
29/01/2015 04:00,1.58,9.94,98.54,1.23
29/01/2015 05:00,1.86,9.13,98.57,1.4
29/01/2015 06:00,1.97,8.38,98.6,1.46
29/01/2015 07:00,2.18,8.86,98.64,1.45
29/01/2015 08:00,2.09,11.4,98.67,1.86
29/01/2015 09:00,1.65,14.03,98.68,1.58
29/01/2015 10:00,0.88,17.75,98.65,0.93
29/01/2015 11:00,1.95,20.77,98.58,1.72
29/01/2015 12:00,3.43,22.2,98.49,3.12
29/01/2015 13:00,4.23,22.59,98.41,3.87
29/01/2015 14:00,4.65,22.41,98.36,4.22
29/01/2015 15:00,4.87,21.7,98.33,4.31
29/01/2015 16:00,5.04,18.82,98.32,2.9
29/01/2015 17:00,5.13,14.61,98.34,3.09
29/01/2015 18:00,4.74,13.47,98.37,2.95
29/01/2015 19:00,3.99,12.97,98.39,2.59
29/01/2015 20:00,2.92,13.12,98.4,2.01
29/01/2015 21:00,1.96,13.48,98.4,1.42
29/01/2015 22:00,1.59,13.4,98.38,1.18
29/01/2015 23:00,1.82,12.86,98.35,1.34
30/01/2015 00:00,2.32,12.03,98.31,1.68
30/01/2015 01:00,3.05,10.85,98.27,2.12
30/01/2015 02:00,4.54,9.01,98.25,2.93
30/01/2015 03:00,5.74,7.79,98.22,3.47
30/01/2015 04:00,6.3,7.08,98.2,3.65
30/01/2015 05:00,6.65,6.5,98.22,3.71
30/01/2015 06:00,6.52,5.95,98.26,3.59
30/01/2015 07:00,5.84,8.19,98.28,3.21
30/01/2015 08:00,3.95,11.05,98.3,3.62
30/01/2015 09:00,2.97,13.75,98.33,2.64
30/01/2015 10:00,4.12,17.18,98.32,3.58
30/01/2015 11:00,5.76,20.09,98.26,5.01
30/01/2015 12:00,6.91,22.4,98.17,6.15
30/01/2015 13:00,6.99,23.1,98.08,6.22
30/01/2015 14:00,6.99,23.12,98.01,6.17
30/01/2015 15:00,6.95,22.55,97.97,5.92
30/01/2015 16:00,6.78,19.61,97.95,3.75
30/01/2015 17:00,7.14,15.19,97.95,3.85
30/01/2015 18:00,7.52,13.94,97.98,4.01
30/01/2015 19:00,7.7,13.1,98.03,4.06
30/01/2015 20:00,7.72,12.33,98.08,4.07
30/01/2015 21:00,7.61,11.63,98.11,4.06
30/01/2015 22:00,7.54,11,98.1,4.03
30/01/2015 23:00,7.51,10.37,98.06,4.01
31/01/2015 00:00,7.52,9.77,98.03,3.97
31/01/2015 01:00,7.51,9.19,97.98,3.92
31/01/2015 02:00,7.38,8.6,97.92,3.83
31/01/2015 03:00,7.13,7.97,97.87,3.72
31/01/2015 04:00,6.71,7.29,97.85,3.55
31/01/2015 05:00,6.35,6.67,97.87,3.43
31/01/2015 06:00,6,6.15,97.9,3.3
31/01/2015 07:00,5.47,8.48,97.94,3.36
31/01/2015 08:00,3.95,10.98,97.97,3.64
31/01/2015 09:00,3.41,14.01,97.99,3.16
31/01/2015 10:00,6.05,18.28,97.95,4.99
31/01/2015 11:00,8.44,21.37,97.86,7.34
31/01/2015 12:00,8.71,22.62,97.73,7.64
31/01/2015 13:00,9.13,23.35,97.62,7.99
31/01/2015 14:00,9.75,23.44,97.56,8.41
31/01/2015 15:00,10.11,22.92,97.54,8.41
31/01/2015 16:00,9.22,20.63,97.54,5.86
31/01/2015 17:00,9.25,16.26,97.56,4.51
31/01/2015 18:00,9.89,15.26,97.61,4.83
31/01/2015 19:00,10.41,14.79,97.62,5.2
31/01/2015 20:00,10.88,14.48,97.64,5.84
31/01/2015 21:00,10.87,13.99,97.66,6.34
31/01/2015 22:00,11.24,13.65,97.67,6.83
31/01/2015 23:00,11.23,13.27,97.67,7.03
01/02/2015 00:00,10.25,12.4,97.65,6.11
01/02/2015 01:00,8.82,11.26,97.64,4.7
01/02/2015 02:00,7.35,10.06,97.62,3.61
01/02/2015 03:00,6.3,9.23,97.6,3.14
01/02/2015 04:00,5.46,8.55,97.61,2.87
01/02/2015 05:00,4.84,8.02,97.68,2.69
01/02/2015 06:00,4.18,7.66,97.74,2.44
01/02/2015 07:00,2.7,9.48,97.8,1.82
01/02/2015 08:00,0.72,11.5,97.87,0.64
01/02/2015 09:00,4.34,14.91,97.94,3.74
01/02/2015 10:00,7.91,18.37,97.97,6.84
01/02/2015 11:00,8.16,20.69,97.93,7.23
01/02/2015 12:00,7.36,22.08,97.86,6.66
01/02/2015 13:00,7.07,22.69,97.79,6.46
01/02/2015 14:00,7.42,22.6,97.75,6.74
01/02/2015 15:00,8.18,21.73,97.77,7.22
01/02/2015 16:00,9.04,19.73,97.83,6.92
01/02/2015 17:00,10.32,16.49,97.92,6.64
01/02/2015 18:00,10.78,14.76,98.03,7.44
01/02/2015 19:00,10.24,13.3,98.15,6.97
01/02/2015 20:00,9.97,12.17,98.23,6.66
01/02/2015 21:00,9.89,11.26,98.25,6.61
01/02/2015 22:00,9.81,10.44,98.25,6.54
01/02/2015 23:00,9.57,9.63,98.25,6.26
02/02/2015 00:00,9.28,8.87,98.26,5.86
02/02/2015 01:00,9.15,8.24,98.27,5.67
02/02/2015 02:00,9.26,7.79,98.25,5.83
02/02/2015 03:00,9.44,7.46,98.21,6.14
02/02/2015 04:00,9.34,7.03,98.2,6.06
02/02/2015 05:00,9.15,6.62,98.24,5.83
02/02/2015 06:00,9.01,6.32,98.29,5.77
02/02/2015 07:00,8.06,7.67,98.32,6.47
02/02/2015 08:00,7.09,10.53,98.36,6.13
02/02/2015 09:00,8.5,14.61,98.36,7.27
02/02/2015 10:00,7.23,17.77,98.3,6.47
02/02/2015 11:00,5.11,20.06,98.23,4.66
02/02/2015 12:00,2.98,21.73,98.14,2.78
02/02/2015 13:00,1.44,22.6,98.05,1.34
02/02/2015 14:00,0.72,22.76,98,0.73
02/02/2015 15:00,0.61,22.36,97.97,0.73
02/02/2015 16:00,1.88,20.09,97.97,1.19
02/02/2015 17:00,3.88,16.37,98,2.33
02/02/2015 18:00,5.65,14.4,98.06,3.13
02/02/2015 19:00,7,13.18,98.1,3.88
02/02/2015 20:00,7.63,12.12,98.14,4.39
02/02/2015 21:00,7.74,10.99,98.14,4.67
02/02/2015 22:00,7.5,10.07,98.13,4.54
02/02/2015 23:00,7.23,9.62,98.11,4.38
03/02/2015 00:00,7.1,9.05,98.08,3.99
03/02/2015 01:00,7.02,8.87,98.03,3.92
03/02/2015 02:00,6.79,9.12,97.95,3.94
03/02/2015 03:00,5.68,8.77,97.96,2.93
03/02/2015 04:00,5.75,8.91,97.91,3
03/02/2015 05:00,5,7.88,97.98,2.89
03/02/2015 06:00,5.43,7.66,97.99,3.11
03/02/2015 07:00,5.41,10.23,98.03,3.02
03/02/2015 08:00,4.29,13.52,98.05,3.88
03/02/2015 09:00,3.41,16.87,98.06,3.05
03/02/2015 10:00,3.43,20.91,98.01,3.07
03/02/2015 11:00,3.03,22.92,97.91,2.71
03/02/2015 12:00,3.36,24.09,97.79,3.01
03/02/2015 13:00,3.87,24.63,97.68,3.49
03/02/2015 14:00,4.1,24.57,97.6,3.7
03/02/2015 15:00,4.21,23.96,97.55,3.75
03/02/2015 16:00,4.52,21.02,97.55,2.58
03/02/2015 17:00,5.12,17.01,97.59,3.05
03/02/2015 18:00,5.31,15.53,97.64,3.15
03/02/2015 19:00,5.11,14.63,97.7,3.06
03/02/2015 20:00,4.45,14.02,97.73,2.77
03/02/2015 21:00,3.59,13.77,97.72,2.37
03/02/2015 22:00,2.93,13.76,97.67,2.02
03/02/2015 23:00,2.86,13.36,97.6,1.99
04/02/2015 00:00,3.11,12.76,97.54,2.15
04/02/2015 01:00,3.65,11.92,97.5,2.45
04/02/2015 02:00,4.47,10.91,97.46,2.87
04/02/2015 03:00,5.34,10.05,97.42,3.23
04/02/2015 04:00,6.04,9.44,97.41,3.46
04/02/2015 05:00,6.42,8.9,97.43,3.51
04/02/2015 06:00,6.5,8.4,97.45,3.44
04/02/2015 07:00,6.01,10.42,97.48,3.82
04/02/2015 08:00,4.37,12.72,97.5,4.04
04/02/2015 09:00,3.89,15.9,97.51,3.53
04/02/2015 10:00,4.33,19.04,97.51,3.95
04/02/2015 11:00,5.35,21.51,97.47,4.78
04/02/2015 12:00,6.8,23.81,97.4,6.04
04/02/2015 13:00,7.36,24.71,97.33,6.5
04/02/2015 14:00,7.69,24.83,97.29,6.69
04/02/2015 15:00,7.95,24.37,97.27,6.65
04/02/2015 16:00,7.85,21.69,97.25,4.41
04/02/2015 17:00,8.77,17.38,97.25,4.29
04/02/2015 18:00,9.83,16.32,97.27,4.74
04/02/2015 19:00,10.37,15.66,97.3,5.05
04/02/2015 20:00,10.49,14.76,97.33,5.12
04/02/2015 21:00,9.98,13.52,97.33,4.9
04/02/2015 22:00,8.92,11.87,97.3,4.36
04/02/2015 23:00,8.43,10.67,97.26,4.13
05/02/2015 00:00,8.06,9.67,97.26,3.93
05/02/2015 01:00,7.32,8.66,97.28,3.57
05/02/2015 02:00,6.37,7.75,97.26,3.2
05/02/2015 03:00,7.42,7.48,97.27,3.95
05/02/2015 04:00,8.93,7.47,97.33,5.32
05/02/2015 05:00,9.69,7.28,97.43,6.44
05/02/2015 06:00,9.56,6.67,97.57,6.63
05/02/2015 07:00,8.46,7.28,97.69,7.11
05/02/2015 08:00,9.78,9.73,97.81,8.08
05/02/2015 09:00,12.66,12.79,97.94,10.63
05/02/2015 10:00,12.81,14.68,98.02,11.01
05/02/2015 11:00,12.14,15.94,98.04,10.56
05/02/2015 12:00,11.58,16.69,98.01,10.12
05/02/2015 13:00,10.81,17.03,97.97,9.47
05/02/2015 14:00,9.92,16.99,97.96,8.64
05/02/2015 15:00,9.06,16.47,97.97,7.77
05/02/2015 16:00,8.1,15.04,98,6
05/02/2015 17:00,7.44,11.03,98.06,3.72
05/02/2015 18:00,7.24,9.51,98.13,3.68
05/02/2015 19:00,6.72,8.62,98.22,3.57
05/02/2015 20:00,6.11,7.81,98.27,3.42
05/02/2015 21:00,5.52,7.19,98.29,3.25
05/02/2015 22:00,5.01,6.73,98.27,3.08
05/02/2015 23:00,4.91,6.26,98.25,3.05
06/02/2015 00:00,5.23,5.67,98.22,3.18
06/02/2015 01:00,5.71,5.12,98.19,3.36
06/02/2015 02:00,6.34,4.67,98.15,3.57
06/02/2015 03:00,6.99,4.29,98.13,3.7
06/02/2015 04:00,7.31,3.88,98.16,3.75
06/02/2015 05:00,7.42,3.48,98.21,3.76
06/02/2015 06:00,7.33,3.19,98.26,3.72
06/02/2015 07:00,6.55,5.96,98.31,4.48
06/02/2015 08:00,4.53,8.76,98.36,4.17
06/02/2015 09:00,4.7,12.84,98.37,4.08
06/02/2015 10:00,4.56,16.53,98.32,4.25
06/02/2015 11:00,3.06,18.08,98.24,2.92
06/02/2015 12:00,2.12,19.08,98.16,2.04
06/02/2015 13:00,1.91,19.66,98.08,1.83
06/02/2015 14:00,1.92,19.72,98.02,1.82
06/02/2015 15:00,1.97,19.27,97.99,1.86
06/02/2015 16:00,2.36,17.27,98,1.57
06/02/2015 17:00,2.75,14.37,98.02,1.9
06/02/2015 18:00,2.84,13.3,98.06,1.99
06/02/2015 19:00,3.09,12.31,98.1,2.14
06/02/2015 20:00,3.52,11.16,98.13,2.39
06/02/2015 21:00,4.01,9.99,98.12,2.66
06/02/2015 22:00,4.55,8.87,98.11,2.95
06/02/2015 23:00,5.09,7.89,98.08,3.2
07/02/2015 00:00,5.64,7.08,98.07,3.43
07/02/2015 01:00,6.41,6.44,98.02,3.71
07/02/2015 02:00,7.24,6.04,97.98,3.95
07/02/2015 03:00,7.85,5.75,97.95,4.06
07/02/2015 04:00,8.29,5.48,97.98,4.14
07/02/2015 05:00,9,5.4,98,4.44
07/02/2015 06:00,9.6,5.47,98.03,5.01
07/02/2015 07:00,8.74,7.51,98.04,6.58
07/02/2015 08:00,6.74,10.02,98.08,6.11
07/02/2015 09:00,6.83,13.92,98.09,5.92
07/02/2015 10:00,8,18.08,98.07,7.06
07/02/2015 11:00,7.29,20.56,98.04,6.52
07/02/2015 12:00,7.13,21.42,97.91,6.33
07/02/2015 13:00,7.4,21.51,97.83,6.47
07/02/2015 14:00,7.52,21.61,97.76,6.5
07/02/2015 15:00,7.84,21.38,97.74,6.59
07/02/2015 16:00,7.36,18.78,97.75,4.2
07/02/2015 17:00,6.46,14.5,97.77,3.63
07/02/2015 18:00,5.67,13.37,97.79,3.43
07/02/2015 19:00,5.36,12.56,97.84,3.33
07/02/2015 20:00,5.39,11.88,97.85,3.35
07/02/2015 21:00,5.45,11.22,97.86,3.39
07/02/2015 22:00,5.63,10.53,97.84,3.45
07/02/2015 23:00,5.88,9.84,97.82,3.54
08/02/2015 00:00,6.13,9.15,97.79,3.6
08/02/2015 01:00,6.24,8.45,97.76,3.59
08/02/2015 02:00,6.09,7.73,97.75,3.47
08/02/2015 03:00,5.47,7.01,97.72,3.18
08/02/2015 04:00,4.48,6.53,97.73,2.72
08/02/2015 05:00,3.47,6.35,97.77,2.19
08/02/2015 06:00,2.77,6.25,97.82,1.75
08/02/2015 07:00,2.32,8.23,97.86,1.48
08/02/2015 08:00,1.65,10.62,97.93,1.54
08/02/2015 09:00,0.98,13.86,97.97,0.94
08/02/2015 10:00,1.27,17.3,97.98,1.16
08/02/2015 11:00,2.65,20.01,97.92,2.49
08/02/2015 12:00,3.74,21.83,97.84,3.53
08/02/2015 13:00,4.52,22.42,97.78,4.24
08/02/2015 14:00,5.22,22.29,97.76,4.82
08/02/2015 15:00,5.49,21.38,97.76,4.95
08/02/2015 16:00,5.87,18.92,97.78,3.58
08/02/2015 17:00,7.26,14.43,97.92,3.62
08/02/2015 18:00,8.53,13.94,98,4.3
08/02/2015 19:00,8.9,13.98,98.03,5.29
08/02/2015 20:00,7.72,13.26,98.18,4.47
08/02/2015 21:00,7.22,12.73,98.21,4.27
08/02/2015 22:00,6.29,12,98.18,3.43
08/02/2015 23:00,5.25,11.38,98.16,2.62
09/02/2015 00:00,4.49,10.96,98.15,2.21
09/02/2015 01:00,3.81,10.68,98.17,1.94
09/02/2015 02:00,3.23,10.37,98.21,1.76
09/02/2015 03:00,2.55,10.08,98.22,1.47
09/02/2015 04:00,1.36,9.93,98.23,0.86
09/02/2015 05:00,0.31,9.76,98.23,0.25
09/02/2015 06:00,1.28,9.74,98.27,0.82
09/02/2015 07:00,1.66,10.66,98.32,1.23
09/02/2015 08:00,1.7,11.9,98.37,1.59
09/02/2015 09:00,1.79,14.46,98.41,1.64
09/02/2015 10:00,2.53,16.85,98.4,2.29
09/02/2015 11:00,3.4,18.43,98.32,2.93
09/02/2015 12:00,5.01,19.21,98.26,4.41
09/02/2015 13:00,5.22,19.36,98.21,4.57
09/02/2015 14:00,5.19,20.1,98.14,4.53
09/02/2015 15:00,5.28,20.01,98.12,4.6
09/02/2015 16:00,4.55,18.92,98.12,3.29
09/02/2015 17:00,3.43,16.31,98.12,2.04
09/02/2015 18:00,2.48,15.78,98.16,1.66
09/02/2015 19:00,2.5,15.37,98.2,1.67
09/02/2015 20:00,3.47,14.3,98.21,2.22
09/02/2015 21:00,4.41,13.28,98.21,2.69
09/02/2015 22:00,5.15,12.63,98.18,3
09/02/2015 23:00,5.53,12.2,98.15,3.14
10/02/2015 00:00,5.8,11.76,98.12,3.22
10/02/2015 01:00,5.95,11.31,98.11,3.27
10/02/2015 02:00,6.17,10.94,98.09,3.32
10/02/2015 03:00,6.64,10.9,98.08,3.38
10/02/2015 04:00,7.15,10.89,98.1,3.55
10/02/2015 05:00,7.44,10.76,98.16,3.73
10/02/2015 06:00,7.65,10.69,98.23,4.05
10/02/2015 07:00,7.2,12.08,98.26,5.6
10/02/2015 08:00,6.04,14.19,98.26,5.53
10/02/2015 09:00,6.45,18.05,98.25,5.58
10/02/2015 10:00,7.05,22.06,98.24,6.24
10/02/2015 11:00,6.57,24.26,98.17,5.8
10/02/2015 12:00,6.56,25.61,98.08,5.78
10/02/2015 13:00,6.85,26.28,97.99,6.02
10/02/2015 14:00,7.13,26.35,97.93,6.23
10/02/2015 15:00,7.04,25.84,97.91,6.02
10/02/2015 16:00,6.84,23.84,97.92,4.13
10/02/2015 17:00,7.42,19.95,97.96,3.67
10/02/2015 18:00,8.23,18.72,98.01,4.04
10/02/2015 19:00,8.83,18.05,98.07,4.41
10/02/2015 20:00,9.25,17.36,98.11,4.78
10/02/2015 21:00,9.69,16.8,98.11,5.37
10/02/2015 22:00,9.76,16.15,98.09,5.89
10/02/2015 23:00,9.69,15.33,98.07,6.25
11/02/2015 00:00,9.92,14.69,98.04,6.73
11/02/2015 01:00,9.79,13.98,97.99,6.48
11/02/2015 02:00,9.43,13.45,97.95,6.03
11/02/2015 03:00,8.74,12.75,97.93,5.1
11/02/2015 04:00,8.15,11.94,97.94,4.27
11/02/2015 05:00,7.51,11.22,97.99,3.79
11/02/2015 06:00,7.07,10.73,98.05,3.61
11/02/2015 07:00,6.03,12.31,98.09,4.84
11/02/2015 08:00,4.77,14.63,98.14,4.32
11/02/2015 09:00,3.9,18.04,98.16,3.59
11/02/2015 10:00,2.68,20.75,98.13,2.49
11/02/2015 11:00,1.55,22.71,98.05,1.43
11/02/2015 12:00,0.51,24.24,97.96,0.4
11/02/2015 13:00,0.8,25.46,97.87,0.71
11/02/2015 14:00,1.84,26.02,97.82,1.73
11/02/2015 15:00,2.6,25.51,97.79,2.41
11/02/2015 16:00,4,22.9,97.81,2.2
11/02/2015 17:00,5.9,19.58,97.86,3.03
11/02/2015 18:00,7.04,18.26,97.92,3.42
11/02/2015 19:00,7.38,17.29,97.96,3.59
11/02/2015 20:00,7.27,16.23,97.97,3.56
11/02/2015 21:00,7.06,14.9,97.97,3.46
11/02/2015 22:00,6.73,13.93,97.95,3.36
11/02/2015 23:00,6.25,13.24,97.9,3.19
12/02/2015 00:00,5.67,12.44,97.87,3.03
12/02/2015 01:00,5.08,11.75,97.84,2.82
12/02/2015 02:00,4.67,11.05,97.83,2.66
12/02/2015 03:00,4.55,10.26,97.83,2.6
12/02/2015 04:00,4.58,9.44,97.85,2.61
12/02/2015 05:00,4.61,8.62,97.91,2.62
12/02/2015 06:00,4.66,8.01,97.98,2.65
12/02/2015 07:00,4.31,9.85,98.05,3.43
12/02/2015 08:00,3.46,11.83,98.12,3.26
12/02/2015 09:00,3.41,15.09,98.17,3.19
12/02/2015 10:00,3.99,18.07,98.19,3.72
12/02/2015 11:00,4.74,20.55,98.16,4.46
12/02/2015 12:00,5.24,21.68,98.11,4.92
12/02/2015 13:00,5.73,22.21,98.07,5.32
12/02/2015 14:00,6.17,22.1,98.08,5.65
12/02/2015 15:00,6.44,21.4,98.08,5.75
12/02/2015 16:00,6.51,19.81,98.11,4.87
12/02/2015 17:00,6.84,15.62,98.2,3.43
12/02/2015 18:00,7.31,13.98,98.28,3.64
12/02/2015 19:00,7.42,13.06,98.35,3.68
12/02/2015 20:00,7.11,12.16,98.4,3.59
12/02/2015 21:00,6.82,11.35,98.44,3.51
12/02/2015 22:00,6.71,10.65,98.44,3.48
12/02/2015 23:00,6.51,9.96,98.43,3.43
13/02/2015 00:00,6.55,9.35,98.39,3.42
13/02/2015 01:00,6.54,8.77,98.38,3.41
13/02/2015 02:00,6.75,8.26,98.33,3.43
13/02/2015 03:00,6.52,7.69,98.3,3.34
13/02/2015 04:00,6.07,7.15,98.34,3.22
13/02/2015 05:00,6.23,7.15,98.36,3.17
